Run	Fitness1	Solution1	Fitness2	Solution2
1 653.17454954 000000300000001c00000019 653.17454954 000000300000001c00000019
1 653.17454954 000000300000001c00000019 597.39532943 ffffffd700000022ffffffce
1 597.39532943 ffffffd700000022ffffffce 597.39532943 ffffffd700000022ffffffce
1 597.39532943 ffffffd700000022ffffffce 597.39532943 ffffffd700000022ffffffce
1 597.39532943 ffffffd700000022ffffffce 597.39532943 ffffffd700000022ffffffce
1 597.39532943 ffffffd700000022ffffffce 597.39532943 ffffffd700000022ffffffce
1 597.39532943 ffffffd700000022ffffffce 597.39532943 ffffffd700000022ffffffce
1 597.39532943 ffffffd700000022ffffffce 315.43093098 ffffffe100000033ffffffd2
1 315.43093098 ffffffe100000033ffffffd2 315.43093098 ffffffe100000033ffffffd2
1 315.43093098 ffffffe100000033ffffffd2 315.43093098 ffffffe100000033ffffffd2
1 315.43093098 ffffffe100000033ffffffd2 315.43093098 ffffffe100000033ffffffd2
1 315.43093098 ffffffe100000033ffffffd2 315.43093098 ffffffe100000033ffffffd2
1 315.43093098 ffffffe100000033ffffffd2 315.43093098 ffffffe100000033ffffffd2
1 315.43093098 ffffffe100000033ffffffd2 315.43093098 ffffffe100000033ffffffd2
1 315.43093098 ffffffe100000033ffffffd2 315.43093098 ffffffe100000033ffffffd2
1 315.43093098 ffffffe100000033ffffffd2 315.43093098 ffffffe100000033ffffffd2
1 315.43093098 ffffffe100000033ffffffd2 315.43093098 ffffffe100000033ffffffd2
1 315.43093098 ffffffe100000033ffffffd2 315.43093098 ffffffe100000033ffffffd2
1 315.43093098 ffffffe100000033ffffffd2 315.43093098 ffffffe100000033ffffffd2
1 315.43093098 ffffffe100000033ffffffd2 315.43093098 ffffffe100000033ffffffd2
1 315.43093098 ffffffe100000033ffffffd2 315.43093098 ffffffe100000033ffffffd2
1 315.43093098 ffffffe100000033ffffffd2 315.43093098 ffffffe100000033ffffffd2
1 315.43093098 ffffffe100000033ffffffd2 315.43093098 ffffffe100000033ffffffd2
1 315.43093098 ffffffe100000033ffffffd2 315.43093098 ffffffe100000033ffffffd2
1 315.43093098 ffffffe100000033ffffffd2 297.77955193 00000032ffffffd20000002f
1 297.77955193 00000032ffffffd20000002f 297.77955193 00000032ffffffd20000002f
1 297.77955193 00000032ffffffd20000002f 297.77955193 00000032ffffffd20000002f
1 297.77955193 00000032ffffffd20000002f 297.77955193 00000032ffffffd20000002f
1 297.77955193 00000032ffffffd20000002f 297.77955193 00000032ffffffd20000002f
1 297.77955193 00000032ffffffd20000002f 297.77955193 00000032ffffffd20000002f
1 297.77955193 00000032ffffffd20000002f 275.47712924 ffffffd4ffffffcdffffffce
1 275.47712924 ffffffd4ffffffcdffffffce 0 ffffffcdffffffcdffffffcd
1 0 ffffffcdffffffcdffffffcd 0 ffffffcdffffffcdffffffcd
2 910.50514879 0000001e0000001b00000026 836.21587146 ffffffeeffffffcd0000001f
2 836.21587146 ffffffeeffffffcd0000001f 675.02767359 0000000b0000002effffffe8
2 675.02767359 0000000b0000002effffffe8 546.00576209 0000001b00000031ffffffd3
2 546.00576209 0000001b00000031ffffffd3 546.00576209 0000001b00000031ffffffd3
2 546.00576209 0000001b00000031ffffffd3 546.00576209 0000001b00000031ffffffd3
2 546.00576209 0000001b00000031ffffffd3 539.62015839 ffffffd7000000310000001f
2 539.62015839 ffffffd7000000310000001f 531.6639946 000000270000001d00000026
2 531.6639946 000000270000001d00000026 531.6639946 000000270000001d00000026
2 531.6639946 000000270000001d00000026 531.6639946 000000270000001d00000026
2 531.6639946 000000270000001d00000026 531.6639946 000000270000001d00000026
2 531.6639946 000000270000001d00000026 531.6639946 000000270000001d00000026
2 531.6639946 000000270000001d00000026 531.6639946 000000270000001d00000026
2 531.6639946 000000270000001d00000026 531.6639946 000000270000001d00000026
2 531.6639946 000000270000001d00000026 531.6639946 000000270000001d00000026
2 531.6639946 000000270000001d00000026 458.31124649 000000160000002fffffffea
2 458.31124649 000000160000002fffffffea 458.31124649 000000160000002fffffffea
2 458.31124649 000000160000002fffffffea 458.31124649 000000160000002fffffffea
2 458.31124649 000000160000002fffffffea 400.56425249 000000210000002900000029
2 400.56425249 000000210000002900000029 400.56425249 000000210000002900000029
2 400.56425249 000000210000002900000029 262.01232326 ffffffd5ffffffd7ffffffce
2 262.01232326 ffffffd5ffffffd7ffffffce 262.01232326 ffffffd5ffffffd7ffffffce
2 262.01232326 ffffffd5ffffffd7ffffffce 262.01232326 ffffffd5ffffffd7ffffffce
2 262.01232326 ffffffd5ffffffd7ffffffce 262.01232326 ffffffd5ffffffd7ffffffce
2 262.01232326 ffffffd5ffffffd7ffffffce 262.01232326 ffffffd5ffffffd7ffffffce
2 262.01232326 ffffffd5ffffffd7ffffffce 262.01232326 ffffffd5ffffffd7ffffffce
2 262.01232326 ffffffd5ffffffd7ffffffce 134.4142818 ffffffd4ffffffcd00000030
2 134.4142818 ffffffd4ffffffcd00000030 134.4142818 ffffffd4ffffffcd00000030
2 134.4142818 ffffffd4ffffffcd00000030 134.4142818 ffffffd4ffffffcd00000030
2 134.4142818 ffffffd4ffffffcd00000030 134.4142818 ffffffd4ffffffcd00000030
2 134.4142818 ffffffd4ffffffcd00000030 134.4142818 ffffffd4ffffffcd00000030
2 134.4142818 ffffffd4ffffffcd00000030 134.4142818 ffffffd4ffffffcd00000030
2 134.4142818 ffffffd4ffffffcd00000030 134.4142818 ffffffd4ffffffcd00000030
2 134.4142818 ffffffd4ffffffcd00000030 134.4142818 ffffffd4ffffffcd00000030
2 134.4142818 ffffffd4ffffffcd00000030 134.4142818 ffffffd4ffffffcd00000030
2 134.4142818 ffffffd4ffffffcd00000030 134.4142818 ffffffd4ffffffcd00000030
2 134.4142818 ffffffd4ffffffcd00000030 134.4142818 ffffffd4ffffffcd00000030
2 134.4142818 ffffffd4ffffffcd00000030 59.19698704 00000033ffffffcd00000030
2 59.19698704 00000033ffffffcd00000030 59.19698704 00000033ffffffcd00000030
2 59.19698704 00000033ffffffcd00000030 59.19698704 00000033ffffffcd00000030
2 59.19698704 00000033ffffffcd00000030 59.19698704 00000033ffffffcd00000030
