Run	Fitness1	Solution1	Fitness2	Solution2
1 868.62310135 0000000affffffd7ffffffd9 389.78222366 ffffffd800000023ffffffd0
1 389.78222366 ffffffd800000023ffffffd0 554.96093361 000000050000002dffffffce
1 554.96093361 000000050000002dffffffce 929.3167313 ffffffe600000014ffffffde
1 929.3167313 ffffffe600000014ffffffde 762.3451564 ffffffd800000022ffffffed
1 762.3451564 ffffffd800000022ffffffed 603.67236391 0000003000000019ffffffef
1 603.67236391 0000003000000019ffffffef 777.07720178 ffffffd800000022ffffffd0
1 777.07720178 ffffffd800000022ffffffd0 985.71163548 ffffffe3ffffffe3ffffffee
1 985.71163548 ffffffe3ffffffe3ffffffee 1292.3432095 fffffffbffffffdfffffffda
1 1292.3432095 fffffffbffffffdfffffffda 738.71554671 ffffffdbffffffe1ffffffd2
1 738.71554671 ffffffdbffffffe1ffffffd2 615.42508078 ffffffd7ffffffe6ffffffd5
1 615.42508078 ffffffd7ffffffe6ffffffd5 364.4681734 ffffffdbffffffd1ffffffd2
1 364.4681734 ffffffdbffffffd1ffffffd2 337.17205844 ffffffd7ffffffd9ffffffcf
1 337.17205844 ffffffd7ffffffd9ffffffcf 476.85051301 ffffffd8ffffffceffffffcf
1 476.85051301 ffffffd8ffffffceffffffcf 406.43616304 ffffffd8ffffffd6ffffffcf
1 406.43616304 ffffffd8ffffffd6ffffffcf 148.22084837 ffffffd8ffffffcfffffffcf
1 148.22084837 ffffffd8ffffffcfffffffcf 148.22084837 ffffffd8ffffffcfffffffcf
1 148.22084837 ffffffd8ffffffcfffffffcf 148.22084837 ffffffd8ffffffcfffffffcf
1 148.22084837 ffffffd8ffffffcfffffffcf 139.18522521 ffffffd7ffffffcfffffffcf
1 139.18522521 ffffffd7ffffffcfffffffcf 248.71945069 ffffffd8ffffffcfffffffd0
1 248.71945069 ffffffd8ffffffcfffffffd0 139.18522521 ffffffd7ffffffcfffffffcf
1 139.18522521 ffffffd7ffffffcfffffffcf 139.18522521 ffffffd7ffffffcfffffffcf
1 139.18522521 ffffffd7ffffffcfffffffcf 148.22084837 ffffffd8ffffffcfffffffcf
1 148.22084837 ffffffd8ffffffcfffffffcf 148.22084837 ffffffd8ffffffcfffffffcf
1 148.22084837 ffffffd8ffffffcfffffffcf 139.18522521 ffffffd7ffffffcfffffffcf
1 139.18522521 ffffffd7ffffffcfffffffcf 139.18522521 ffffffd7ffffffcfffffffcf
1 139.18522521 ffffffd7ffffffcfffffffcf 139.18522521 ffffffd7ffffffcfffffffcf
1 139.18522521 ffffffd7ffffffcfffffffcf 139.18522521 ffffffd7ffffffcfffffffcf
1 139.18522521 ffffffd7ffffffcfffffffcf 139.18522521 ffffffd7ffffffcfffffffcf
1 139.18522521 ffffffd7ffffffcfffffffcf 139.18522521 ffffffd7ffffffcfffffffcf
1 139.18522521 ffffffd7ffffffcfffffffcf 139.18522521 ffffffd7ffffffcfffffffcf
1 139.18522521 ffffffd7ffffffcfffffffcf 139.18522521 ffffffd7ffffffcfffffffcf
1 139.18522521 ffffffd7ffffffcfffffffcf 139.18522521 ffffffd7ffffffcfffffffcf
1 139.18522521 ffffffd7ffffffcfffffffcf 139.18522521 ffffffd7ffffffcfffffffcf
1 139.18522521 ffffffd7ffffffcfffffffcf 139.18522521 ffffffd7ffffffcfffffffcf
1 139.18522521 ffffffd7ffffffcfffffffcf 139.18522521 ffffffd7ffffffcfffffffcf
1 139.18522521 ffffffd7ffffffcfffffffcf 139.18522521 ffffffd7ffffffcfffffffcf
1 139.18522521 ffffffd7ffffffcfffffffcf 139.18522521 ffffffd7ffffffcfffffffcf
1 139.18522521 ffffffd7ffffffcfffffffcf 134.90940613 ffffffd7ffffffceffffffcf
1 134.90940613 ffffffd7ffffffceffffffcf 134.90940613 ffffffd7ffffffceffffffcf
1 134.90940613 ffffffd7ffffffceffffffcf 134.90940613 ffffffd7ffffffceffffffcf
1 134.90940613 ffffffd7ffffffceffffffcf 134.90940613 ffffffd7ffffffceffffffcf
1 134.90940613 ffffffd7ffffffceffffffcf 134.90940613 ffffffd7ffffffceffffffcf
1 134.90940613 ffffffd7ffffffceffffffcf 134.90940613 ffffffd7ffffffceffffffcf
1 134.90940613 ffffffd7ffffffceffffffcf 133.42687256 ffffffd7ffffffceffffffce
1 133.42687256 ffffffd7ffffffceffffffce 133.42687256 ffffffd7ffffffceffffffce
1 133.42687256 ffffffd7ffffffceffffffce 110.39504372 ffffffd6ffffffceffffffce
