Run	Fitness1	Solution1	Fitness2	Solution2
1 2122.52569284 ffffffe4ffffffd800000029 390.10178573 ffffffe2ffffffd300000026
1 390.10178573 ffffffe2ffffffd300000026 390.10178573 ffffffe2ffffffd300000026
1 390.10178573 ffffffe2ffffffd300000026 260.12376752 ffffffdcffffffd000000032
1 260.12376752 ffffffdcffffffd000000032 260.12376752 ffffffdcffffffd000000032
1 260.12376752 ffffffdcffffffd000000032 260.12376752 ffffffdcffffffd000000032
1 260.12376752 ffffffdcffffffd000000032 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 175.44899062 ffffffd4ffffffcd00000029
1 175.44899062 ffffffd4ffffffcd00000029 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
1 114.20888068 ffffffd4ffffffcd00000031 114.20888068 ffffffd4ffffffcd00000031
