Run Fitness1 Solution1 Fitness2 Solution2
0 47.8 040017018 47.8 040017018
0 47.8 040017018 47.8 040017018
0 47.8 040017018 47.8 040017018
0 47.8 040017018 47.8 040017018
0 47.8 040017018 47.8 040017018
0 47.8 040017018 47.8 040017018
0 47.8 040017018 47.8 040017018
0 47.8 040017018 47.8 040017018
0 47.8 040017018 47.8 040017018
0 47.8 040017018 47.8 040017018
0 47.8 040017018 47.8 040017018
0 47.8 040017018 47.8 040017018
0 47.8 040017018 47.1 050016025
0 47.1 050016025 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 32.0 040022008
0 32.0 040022008 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
0 28.6 040018025 28.6 040018025
