Run Fitness1 Solution1 Fitness2 Solution2
0 40.8 040025006 40.8 040025006
0 40.8 040025006 40.8 040025006
0 40.8 040025006 40.8 040025006
0 40.8 040025006 40.8 040025006
0 40.8 040025006 40.8 040025006
0 40.8 040025006 40.8 040025006
0 40.8 040025006 40.8 040025006
0 40.8 040025006 40.8 040025006
0 40.8 040025006 40.8 040025006
0 40.8 040025006 40.8 040025006
0 40.8 040025006 37.8 050019018
0 37.8 050019018 37.8 050019018
0 37.8 050019018 37.8 050019018
0 37.8 050019018 37.8 050019018
0 37.8 050019018 37.8 050019018
0 37.8 050019018 37.8 050019018
0 37.8 050019018 37.8 050019018
0 37.8 050019018 37.8 050019018
0 37.8 050019018 37.8 050019018
0 37.8 050019018 37.8 050019018
0 37.8 050019018 37.8 050019018
0 37.8 050019018 37.8 050019018
0 37.8 050019018 37.8 050019018
0 37.8 050019018 37.8 050019018
0 37.8 050019018 37.8 050019018
0 37.8 050019018 37.8 050019018
0 37.8 050019018 37.8 050019018
0 37.8 050019018 37.8 050019018
0 37.8 050019018 37.8 050019018
0 37.8 050019018 37.8 050019018
0 37.8 050019018 37.8 050019018
0 37.8 050019018 37.8 050019018
0 37.8 050019018 32.9 050025006
0 32.9 050025006 32.9 050025006
0 32.9 050025006 32.9 050025006
0 32.9 050025006 32.9 050025006
0 32.9 050025006 32.9 050025006
0 32.9 050025006 32.9 050025006
0 32.9 050025006 32.9 050025006
0 32.9 050025006 32.9 050025006
0 32.9 050025006 32.9 050025006
0 32.9 050025006 32.9 050025006
0 32.9 050025006 32.9 050025006
0 32.9 050025006 32.9 050025006
0 32.9 050025006 32.9 050025006
0 32.9 050025006 32.9 050025006
0 32.9 050025006 32.9 050025006
0 32.9 050025006 32.9 050025006
0 32.9 050025006 32.9 050025006
0 32.9 050025006 32.9 050025006
0 32.9 050025006 32.9 050025006
0 32.9 050025006 32.9 050025006
0 32.9 050025006 32.9 050025006
0 32.9 050025006 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 32.2 041007014
0 32.2 041007014 31.1 046007027
0 31.1 046007027 31.1 046007027
0 31.1 046007027 31.1 046007027
0 31.1 046007027 31.1 046007027
0 31.1 046007027 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
0 26.3 050025023 26.3 050025023
